ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
ASUS Vivobook 14 (2023) Core i5 13th Gen,4.2,15,4,63990,79990,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/9/8/-original-imagpxgrmnnwrtzk.jpeg?q=70
ASUS Vivobook 15 Core i5 12th Gen,4.5,13,1,55990,70990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/a/o/x1502za-ej515ws-x1502za-laptop-asus-original-imaghrezwrhjzgh6.jpeg?q=70
Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H,4.4,58,13,104990,162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Acer Extensa Core i3 11th Gen,3.4,5,0,34990,47999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/y/l/-original-imagnpcezv5dfdew.jpeg?q=70
Acer Nitro 5 Gaming Core i7 12th Gen,4.5,93,12,104990,181999,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/e/m/-original-imagqf3a3j6ebxzc.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H,4.4,35,4,84990,120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
ASUS Vivobook Pro 15 OLED Core i5 12th Gen,4.4,166,22,89990,110990,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/e/u/-original-imaghrfs99qhypuc.jpeg?q=70
ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX,0,0,0,152990,239990,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/2/n/-original-imagqfxrg76yafrr.jpeg?q=70
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H,0,0,0,224990,298990,AMD Ryzen 7 Octa Core Processor,32 GB DDR5 RAM,2 TB SSD,https://rukminim2.flixcart.com/image/312/312/l58iaa80/computer/5/q/p/gx650rm-ls019ws-gaming-laptop-asus-original-imagfyg8tkytthbb.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
ASUS Vivobook 15 Core i5 12th Gen,0,0,0,54990,90990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/h/d/x1504va-nj321ws-thin-and-light-laptop-asus-original-imagznwnfrnptnxd.jpeg?q=70
ASUS Vivobook S14 OLED Intel EVO H,4.4,1901,241,74990,98990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/k/z/-original-imagqdrx8aphxhv2.jpeg?q=70
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen,4.1,345,31,39990,64290,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
Lenovo Yoga Slim 7 Pro Intel Evo Core i5 11th Gen,4.2,87,8,69990,107690,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/q/c/-original-imagr6utxjr6javh.jpeg?q=70
DELL Inspiron Ryzen 5 Hexa Core 5625U,4,8,0,53490,64981,Processor: Ryzen R5-5625U (Base- 2.30 GHz & Turbo up to 4.30 GHz) 6 Cores,RAM & Storage: 8GB DDR4 & 512GB SSD,15.6" FHD WVA AG Narrow Border 120Hz 250 nits,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/7/-original-imaghzahr6yzdmwa.jpeg?q=70
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen,3.6,16,4,64815,97890,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/l/5/-original-imagn45vcp27uwe5.jpeg?q=70
ASUS TUF Gaming F17 Intel H,4.3,63,10,64990,77990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/h/g/-original-imagpbycdv8t3pmh.jpeg?q=70
Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U,4.4,106,11,61990,83890,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0sgyvk0/computer/n/n/1/14alc05-thin-and-light-laptop-lenovo-original-imagchxwvqxpfxrh.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i5 11th Gen,4.2,811,54,46990,64290,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/p/i/-original-imagrh4denyatghe.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
ASUS (2022) Celeron Dual Core,4.2,278,25,20990,30990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim2.flixcart.com/image/312/312/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70
ASUS Vivobook 14X OLED (2023) For Creator, Intel H,4.4,35,7,89990,110990,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/i/o/-original-imagpeafysexxj4g.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
ASUS Vivobook 16 (2023) Ryzen 5 Hexa Core 7530U,4.4,21,3,59990,74990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/h/i/-original-imagpxgrhgrsrppn.jpeg?q=70
DELL Inspiron Ryzen 7 Octa Core 5825U,5,2,1,73890,93766,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1mh7rk0/computer/2/6/a/vostro-5625-notebook-dell-original-imagd5kg5qmvec8z.jpeg?q=70
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,4.3,19,6,105672,132990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0vbukw0/computer/t/z/j/-original-imagckcfkvspp9ga.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,545,51,62990,77990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS Zenbook 14 OLED (2023) Intel EVO P,4.7,10,2,97990,120990,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/b/7/-original-imagpxgrhpnzyz6b.jpeg?q=70
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen,3.6,16,4,64815,97890,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/l/5/-original-imagn45vcp27uwe5.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS Vivobook S 15 OLED (2023) Intel EVO H,4.8,6,0,105990,129990,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/t/u/-original-imagpxgrqhktc3vj.jpeg?q=70
ASUS Vivobook S 14 Intel EVO H,4.2,418,59,65990,80990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/c/w/-original-imagqdrxhgqvhtms.jpeg?q=70
Acer Swift 3 Intel EVO Core i5 12th Gen,0,0,0,60990,89999,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/3/y/-original-imagqyfk5hkyxyfu.jpeg?q=70
Lenovo Legion S7 Intel Core i7 12th Gen,0,0,0,125900,211290,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/z/x/16iah7-gaming-laptop-lenovo-original-imagh4ypbwuqttwn.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
Acer Swift 3 Intel EVO Core i5 12th Gen,4.4,385,54,60990,79999,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/g/h/-original-imagqr5vujwgdwa8.jpeg?q=70
ASUS Vivobook S 14 Intel EVO H,4.2,418,59,65990,82990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/3/5/-original-imagqdrxqdrxsyty.jpeg?q=70
ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5,4.3,821,81,65990,75990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/u/-original-imaggzes4pd7ptkx.jpeg?q=70
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen,4.1,345,31,39990,64290,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
DELL G15 Core i5 12th Gen,4.2,19,2,69990,112400,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
ASUS Vivobook 16 (2023) Ryzen 5 Hexa Core 7530U,0,0,0,59990,74990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/3/s/-original-imagpxgqmsypjdq3.jpeg?q=70
Lenovo ThinkPad E15 Core i5 11th Gen,4.7,24,1,67990,76915,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpu3frk0/computer/8/n/h/thinkpad-e15-thin-and-light-laptop-lenovo-original-imag3yszdekdzvy2.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,71857,89902,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
Infinix ZEROBOOK 13 Intel Core i7 13th Gen,0,0,0,66990,99990,Intel Core i7 Processor (13th Gen),16 GB LPDDR5X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/d/i/zl12-business-laptop-infinix-original-imagm83gc6xr8sau.jpeg?q=70
Acer Nitro 5 Ryzen 5 Hexa Core AMD R5,4.3,302,35,67990,92999,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imaghhe6ttguxzkq.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
DELL Core i5 12th Gen,4.8,4,0,69490,94075,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/u/h/inspiron-3520-thin-and-light-laptop-dell-original-imagm5skknhkg2qy.jpeg?q=70
DELL Ryzen 5 Hexa Core 5625U,4.1,7,1,55990,70250,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l4x2rgw0/computer/b/i/k/vostro-3425-notebook-dell-original-imagfpqgffqcbzff.jpeg?q=70
Infinix INBook Y1 Plus Intel Core i3 10th Gen,4.2,2167,336,27990,44990,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/u/z/-original-imagmxurgcshfkx7.jpeg?q=70
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,5,4,2,134990,253990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/l08gsy80/computer/m/l/h/g513rc-hn083w-gaming-laptop-asus-original-imagc2h7wwznsqzk.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Ryzen 5 Hexa Core AMD R5,3.9,130,17,69990,101448,AMD Ryzen 5 Hexa Core Processor,8 GB DDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/f/x/-original-imaghzahmt9zphps.jpeg?q=70
Acer Extensa Core i3 11th Gen,4.3,543,55,32990,52990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/y/l/-original-imagnpcezv5dfdew.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.3,47,4,62490,83035,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL Core i5 12th Gen,4.5,22,2,76490,98252,Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores,RAM & Storage: 8GB DDR4 & 512GB SSD,Display: 14.0" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/x/p/-original-imaghzahjrwt6bvp.jpeg?q=70
ASUS Vivobook 16X (2023) For Creator, Intel H,4.3,89,13,79990,92990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/v/-original-imagpeaghmeee2wy.jpeg?q=70
DELL Core i5 11th Gen,4,3,2,54490,74619,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l4pxk7k0/computer/n/g/g/inspiron-3511-d560742win9s-laptop-dell-original-imagfjtzjr3hhezv.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,0,0,0,137990,239990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/g/9/-original-imaggjqyfupmuew7.jpeg?q=70
ASUS Vivobook S 14 Flip Ryzen 5 Hexa Core R5,0,0,0,60379,79000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/t/2/tn3402qa-lz501ws-2-in-1-laptop-asus-original-imagjr2kfzquhq6t.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,70430,89902,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko8xtow0/computer/j/q/r/na-thin-and-light-laptop-dell-original-imag2qm3x6zhexrf.jpeg?q=70
Acer Swift Go 14 Ryzen 5 Hexa Core 7530U,0,0,0,54990,79999,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/s/l/-original-imagnc6mshhaawfc.jpeg?q=70
DELL Inspiron Ryzen 7 Octa Core 5700U,4.3,16,3,83990,111529,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l4d2ljk0/computer/s/1/9/-original-imagf9x3mjdwmnxg.jpeg?q=70
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7,4.4,1518,181,63990,86990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/v/d/-original-imagpxgqheqtwhnh.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Acer Aspire 7 Core i5 12th Gen,3.4,27,4,69000,89999,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/t/m/-original-imaghkcjwpmszxtg.jpeg?q=70
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,0,0,0,134990,236990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/l08gsy80/computer/r/j/h/g513rc-hn062w-gaming-laptop-asus-original-imagc2hkehpcytxe.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
Acer Aspire 5 Gaming Core i5 12th Gen,3.9,16,0,59990,89990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/q/k/-original-imagr922hmx4hkzk.jpeg?q=70
Acer Predator (2023) Core i7 13th Gen,0,0,0,199990,232999,Intel Core i7 Processor (13th Gen),32 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/l/k/-original-imagp7w7jeszqjy6.jpeg?q=70
DELL G15 Core i7 12th Gen,4.5,16,0,132990,189620,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
DELL core i5 Core i5 12th Gen,0,0,0,59999,78999,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/e/o/inspiron-3520-laptop-dell-original-imagpc58nfqhp7gf.jpeg?q=70
